                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                     3794                  4.6999999999999997E-001                  2.0000000000000000E-002                  1.0000000000000000E+005                  1.0000000000000000E+005                  3.8452610579597699E+003                  3.4479172867202687E-002                  4.1838867529285084E-001                 -9.7965272219475430E-001                  6.9925643899661127E-001                  6.8186232718315165E-004                  2.8006147906205697E-001                  3.4455656670021092E-003                  1.0118800598318655E-003                  9.3805276343130010E-003                  2.0850244238746572E-003                  4.6999999999999997E-001                  0.0000000000000000E+000                  3.2894276157376090E-001                  6.8177206067416353E-005                  1.3158905344047209E-001                  1.6199885010724049E-003                  4.7491554680574783E-004                  4.4088479928541509E-003                  9.7996147922125632E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9507359890462230E+003                  3.6061174254015028E+008                  1.3631417488180927E+011                  3.4201231943400183E-002                  3.4201231943400218E-002                  5.2638337205351779E-058                  1.1771156176965101E-003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000000E+012                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220413"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       pp                                      cno                                     grav                                 brunt_N2                                       mu 
                                       1                  4.6999999999999997E-001                 -3.7842007921818593E-001                  3.5850187089427079E+000                 -5.6971818534360805E+000                  5.6282504414422432E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1246888248587222E-001                  1.0526873266306341E-001                  1.2513111011178554E-001                  1.0526873266306341E-001                  3.4479172867202687E-002                  2.9527074212230797E-025                  0.0000000000000000E+000                  7.3621666459937318E+004                 -4.3168949966971681E-004                  1.5115497090190924E+000 
                                       2                  4.6999999999988251E-001                 -3.7842024225832988E-001                  3.5853201554460701E+000                 -5.6949637471112817E+000                  5.6309258198629202E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1255623614651597E-001                  1.0539551849312480E-001                  1.2547118627096415E-001                  1.0530774368769769E-001                  3.4479172867176208E-002                  2.9678470165003562E-025                  0.0000000000000000E+000                  7.3621721737119529E+004                 -4.3430079746691063E-004                  1.5110074416010366E+000 
                                       3                  4.6999999999961811E-001                 -3.7842060723050297E-001                  3.5858738374706980E+000                 -5.6909077780387074E+000                  5.6358221097395527E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1294177226576738E-001                  1.0562955108210399E-001                  1.2700764500915077E-001                  1.0548328071399199E-001                  3.4479172867176104E-002                  2.9957320397816402E-025                  0.0000000000000000E+000                  7.3621845477551309E+004                 -4.4555578430079275E-004                  1.5100104698711136E+000 
                                       4                  4.6999999999917746E-001                 -3.7842120986499428E-001                  3.5866744349137543E+000                 -5.6850805196445471E+000                  5.6428650541203789E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1355942271168191E-001                  1.0597053886865467E-001                  1.2959350495358646E-001                  1.0577568870491141E-001                  3.4479172867175924E-002                  3.0362543277748882E-025                  0.0000000000000000E+000                  7.3622049795643412E+004                 -4.6269375989189623E-004                  1.5085679266890404E+000 
                                       5                  4.6999999999858993E-001                 -3.7842200267214154E-001                  3.5880306472542363E+000                 -5.6753289157578877E+000                  5.6546792303209408E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1434136837284896E-001                  1.0655575716281566E-001                  1.3309456958818489E-001                  1.0616561163337500E-001                  3.4479172867175681E-002                  3.1052968971166402E-025                  0.0000000000000000E+000                  7.3622318591017407E+004                 -4.8282318327557176E-004                  1.5061163835982139E+000 
                                       6                  4.6999999999741499E-001                 -3.7842355309250592E-001                  3.5894674041761108E+000                 -5.6650637252350187E+000                  5.6671255240352378E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1578184754874371E-001                  1.0718389331399096E-001                  1.4025060666323710E-001                  1.0694230248661585E-001                  3.4479172867175167E-002                  3.1796737694526569E-025                  0.0000000000000000E+000                  7.3622844252356910E+004                 -5.1530029662682944E-004                  1.5035374135555015E+000 
                                       7                  4.6999999999668057E-001                 -3.7842449947791312E-001                  3.5905562092609955E+000                 -5.6573809822043541E+000                  5.6764626935809801E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1661418903861825E-001                  1.0766694576014167E-001                  1.4482776405504882E-001                  1.0742541953706632E-001                  3.4479172867174765E-002                  3.2365034724273543E-025                  0.0000000000000000E+000                  7.3623165120869831E+004                 -5.3138969085444695E-004                  1.5015806879091051E+000 
                                       8                  4.6999999999594616E-001                 -3.7842542927484207E-001                  3.5921649478425550E+000                 -5.6461883206705270E+000                  5.6901026250252089E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1740797329027003E-001                  1.0839227447232533E-001                  1.4950763567185776E-001                  1.0790872199753622E-001                  3.4479172867173842E-002                  3.3211202335282592E-025                  0.0000000000000000E+000                  7.3623480366479693E+004                 -5.4500703001563106E-004                  1.4986845939633149E+000 
                                       9                  4.6999999999447750E-001                 -3.7842724157260355E-001                  3.5937301057145929E+000                 -5.6353356458144122E+000                  5.7033273958745783E+000                  6.9999742407289578E-001                  2.8000257592709438E-001                  2.0000000000009788E-002                  1.1888872927878211E-001                  1.0910760636357721E-001                  1.5910610667344016E-001                  1.0886916239982658E-001                  3.4479172867173863E-002                  3.4052801363219939E-025                  0.0000000000000000E+000                  7.3624094825935463E+004                 -5.6595467138278348E-004                  1.4959029235138115E+000 
