                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      67                                      956                  2.1299999999999999E+000                  2.0000000000000000E-002                  5.0251483680485398E+008                  1.1158349479602259E+007                  8.4759854203263421E+003                  2.5502782472138151E+001                  2.3418902696366906E+000                 -3.0117025314521353E+000                  3.4923753462627294E-001                  7.3262006588625367E-007                  6.3108186755896145E-001                  7.3383827760321413E-005                  1.1122785288406999E-002                  2.3214498254016387E-003                  2.0850244238751216E-003                  2.1299999999999999E+000                  0.0000000000000000E+000                  1.3732092328401466E+000                  3.6919328061696388E-004                  7.1357389698868745E-001                  4.1437673554150043E-003                  7.8805116114696629E-003                  1.7697813404496492E-002                  4.4411020228538583E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4576332149024300E+004                  1.7888997624391648E+006                  8.3520298317527902E+008                  2.5535212697372877E+001                  2.5535212697372863E+001                  2.2714577630682746E-036                  1.6834594624211663E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5858162213952860E+016                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220409"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       mu 
                                       1                  2.1299999999999999E+000                  3.6956654214209983E-001                  3.9293294373325995E+000                 -8.5652609336645629E+000                  3.2138784059776397E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.2681940550289522E-001                  8.7376236296665757E-002                  1.2681940550302878E-001                  8.7376236296665757E-002                  2.5502782472138151E+001                  1.1843019050836472E+000 
                                       2                  2.1299999999989350E+000                  3.6956032294112356E-001                  3.9312030845109529E+000                 -8.5541249436716171E+000                  3.2280012742630988E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.3314657013971232E-001                  8.6907407164587946E-002                  1.3314657014001008E-001                  8.7083218089117120E-002                  2.5502782472138165E+001                  1.1811164117375605E+000 
                                       3                  2.1299999999982959E+000                  3.6955668576244627E-001                  3.9325345470349919E+000                 -8.5468441884996160E+000                  3.2374513277594259E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.4101985931196687E-001                  8.6568085335627473E-002                  1.4101985931269426E-001                  8.6722322530609519E-002                  2.5502782472138165E+001                  1.1787448202636035E+000 
                                       4                  2.1299999999977635E+000                  3.6955370510160823E-001                  3.9344014155476796E+000                 -8.5373820345359679E+000                  3.2500154199312470E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.4798733835003228E-001                  8.6088790070794313E-002                  1.4798733835151814E-001                  8.6408320247349762E-002                  2.5502782472138165E+001                  1.1752800242372892E+000 
                                       5                  2.1299999999966981E+000                  3.6954787207947698E-001                  3.9367138573018683E+000                 -8.5271263642525561E+000                  3.2642291507348764E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.6302315829834735E-001                  8.5483815613185132E-002                  1.6302315830415046E-001                  8.5743090380731926E-002                  2.5502782472138165E+001                  1.1707196047814727E+000 
                                       6                  2.1299999999958996E+000                  3.6954359926165931E-001                  3.9394764099763426E+000                 -8.5162971085947632E+000                  3.2799240509418790E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.7537883056558209E-001                  8.4767322497103961E-002                  1.7537883058106293E-001                  8.5215130694654695E-002                  2.5502782472138172E+001                  1.1649536785003622E+000 
                                       7                  2.1299999999945682E+000                  3.6953665300704192E-001                  3.9420957905396659E+000                 -8.5077922286914500E+000                  3.2932075322836063E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  1.9824180823421136E-001                  8.4087974367098098E-002                  1.9824180830958441E-001                  8.4282073832814053E-002                  2.5502782472138172E+001                  1.1591039565447174E+000 
                                       8                  2.1299999999940358E+000                  3.6953392829684895E-001                  3.9440246654784259E+000                 -8.5021445913244662E+000                  3.3024532135886369E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  2.0828032690786222E-001                  8.3601920577468403E-002                  2.0828032704809984E-001                  8.3893552851246223E-002                  2.5502782472138172E+001                  1.1546148807966239E+000 
                                       9                  2.1299999999932369E+000                  3.6952989394216718E-001                  3.9476731947284995E+000                 -8.4929856802707704E+000                  3.3186156431778242E+000                  6.9999999995918216E-001                  2.8000000004081810E-001                  1.9999999999999796E-002                  2.2468053474636129E-001                  8.2715495449667345E-002                  2.2468053510324415E-001                  8.3306445534868045E-002                  2.5502782472138172E+001                  1.1456746492573675E+000 
