                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      67                                      945                  5.3099999999999996E+000                  2.0000000000000000E-002                  4.9701478379985839E+007                  1.0070258713913861E+006                  1.5879059817082762E+004                  9.2164046654018637E+002                  4.0112927536189025E+000                 -4.6149805752771931E+000                  3.4967169141124133E-001                  7.4086164228736329E-008                  6.3080362439848781E-001                  1.1308810073754728E-004                  1.2116927618965224E-002                  1.1323481312732755E-003                  2.0850244238750375E-003                  5.3099999999999987E+000                  0.0000000000000000E+000                  3.3258424114170642E+000                  1.9244656758913008E-004                  1.8775748481131700E+000                  9.6047628070585287E-003                  2.4328634262797834E-002                  3.9735369228194498E-002                  1.1071479690776445E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4892841229254518E+004                  1.7960732980009640E+005                  5.7614657697633401E+007                  9.2282918439361492E+002                  9.2282918439361492E+002                  2.1265357113910678E-032                  6.3288627221763932E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5684593741242410E+015                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       pp                                      cno                                       mu 
                                       1                  5.3099999999999987E+000                  6.0328435897531374E-001                  4.2024280342625895E+000                 -9.1966981914867283E+000                  3.1536703977914122E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.3441711458113578E-001                  1.9034761204388248E-001                  1.3441711458113578E-001                  1.9034761204388248E-001                  9.2164046654018637E+002                  9.3228892652023322E-029                  0.0000000000000000E+000                  6.6737566266342574E-001 
                                       2                  5.3099999999957515E+000                  6.0326323013489203E-001                  4.2048428502405937E+000                 -9.1807206945942337E+000                  3.1713847929990622E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.3709888289581620E-001                  1.9125482417591522E-001                  1.3709888289581620E-001                  1.9094509415896793E-001                  9.2164046654018739E+002                  9.6722701023367174E-029                  0.0000000000000000E+000                  6.6683430450773340E-001 
                                       3                  5.3099999999935488E+000                  6.0325267158967510E-001                  4.2064775804666308E+000                 -9.1702521773840804E+000                  3.1830793962285298E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.3979329115324246E-001                  1.9197901448099211E-001                  1.3979329115324246E-001                  1.9161691932845365E-001                  9.2164046654018739E+002                  9.9082554457558827E-029                  0.0000000000000000E+000                  6.6646642504915965E-001 
                                       4                  5.3099999999913470E+000                  6.0324236376871687E-001                  4.2080989943109417E+000                 -9.1601139448901279E+000                  3.1944683963661791E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.4237464759626992E-001                  1.9278330024330756E-001                  1.4237464759626992E-001                  1.9238115736214983E-001                  9.2164046654018739E+002                  1.0142282041827225E-028                  0.0000000000000000E+000                  6.6610132056675031E-001 
                                       5                  5.3099999999891452E+000                  6.0323229307931403E-001                  4.2105081388335588E+000                 -9.1454882446031505E+000                  3.2110122582113254E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  1.4484826670744053E-001                  1.9413619671287438E-001                  1.4484826670744053E-001                  1.9323426573316316E-001                  9.2164046654018739E+002                  1.0489668384742490E-028                  0.0000000000000000E+000                  6.6555941140066188E-001 
                                       6                  5.3099999999847407E+000                  6.0321281671823856E-001                  4.2128790111380630E+000                 -9.1314893255915379E+000                  3.2269517693329037E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.4953197413441155E-001                  1.9564498068973912E-001                  1.4953197413441155E-001                  1.9514205269745086E-001                  9.2164046654018739E+002                  1.0833306806148171E-028                  0.0000000000000000E+000                  6.6503001324269839E-001 
                                       7                  5.3099999999825398E+000                  6.0320338648872029E-001                  4.2152237520979119E+000                 -9.1180874775761662E+000                  3.2423282314642843E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  1.5174124958845503E-001                  1.9731534824724148E-001                  1.5174124958845503E-001                  1.9620176987557322E-001                  9.2164046654018762E+002                  1.1172831414115110E-028                  0.0000000000000000E+000                  6.6451073992823073E-001 
                                       8                  5.3099999999781353E+000                  6.0318509740325821E-001                  4.2181022662553804E+000                 -9.1020759562448941E+000                  3.2608165365292763E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.5590321477504152E-001                  1.9959897955739789E-001                  1.5590321477504152E-001                  1.9853328494599159E-001                  9.2164046654018739E+002                  1.1592449119846095E-028                  0.0000000000000000E+000                  6.6388428722734083E-001 
                                       9                  5.3099999999742806E+000                  6.0316967190884008E-001                  4.2200841275138439E+000                 -9.0913204804145984E+000                  3.2733071907653111E+000                  7.0000000000000018E-001                  2.8000000000000014E-001                  1.9999999999999685E-002                  1.5931758646025843E-001                  2.0132075213535788E-001                  1.5931758646025843E-001                  2.0074682794270457E-001                  9.2164046654018739E+002                  1.1883133288504399E-028                  0.0000000000000000E+000                  6.6346188401037642E-001 
