                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     400                                      934                  1.7600000000000000E+000                  2.0000000000000000E-002                  1.3118508283280693E-005                  1.7303545978154919E-008                  8.1073305961949181E+003                  9.3709567449568070E+000                  1.5516342659319966E+000                 -2.4490121772347591E+000                  6.9315541500681044E-001                  7.6777210319368116E-006                  2.8628482491370799E-001                  2.7328347820208077E-005                  5.1247279284605584E-003                  9.2377798290465257E-003                  2.0850244238722533E-003                  1.7600000000000000E+000                  0.0000000000000000E+000                  1.2297330262253041E+000                  1.1604989141620821E-004                  4.9466762863042923E-001                  4.3405108919498296E-003                  3.8224787077846614E-003                  1.6474752247607308E-002                  3.6696429860195120E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4580914566369911E+004                  5.0168711694016987E+006                  1.8781433400033395E+009                  9.3686211056749080E+000                  9.3686211056749062E+000                  8.6947812849883111E-040                  3.8610701088356891E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.1398863700045877E+002                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       pp                                      cno                                       mu 
                                       1                  1.7600000000000000E+000                  1.9078936189274065E-001                  3.9100819837815539E+000                 -8.0903994862590718E+000                  3.6413944830694214E+000                  6.9999999997450824E-001                  2.8000000002549197E-001                  1.9999999999999796E-002                  1.2654751502293327E-001                  1.2303976959740578E-001                  1.2654751502293352E-001                  1.2303976959740578E-001                  9.3709567449568070E+000                  1.1909778638298863E-027                  0.0000000000000000E+000                  1.2565661232083654E+000 
                                       2                  1.7599999999992959E+000                  1.9078462574205496E-001                  3.9134920823958290E+000                 -8.0693507841041079E+000                  3.6667696926404907E+000                  6.9999999996167039E-001                  2.8000000003832981E-001                  1.9999999999999796E-002                  1.3349676310301786E-001                  1.2088817256945514E-001                  1.3349676310303013E-001                  1.2225737067815100E-001                  9.3709562210418671E+000                  1.2501273158995146E-027                  0.0000000000000000E+000                  1.2538244088845010E+000 
                                       3                  1.7599999999980640E+000                  1.9077672925719658E-001                  3.9171365174677684E+000                 -8.0512056848496290E+000                  3.6896838841355799E+000                  6.9999999990559347E-001                  2.8000000009440679E-001                  1.9999999999999796E-002                  1.6025749358299798E-001                  1.1844257736304134E-001                  1.6025749358510613E-001                  1.1925777576517926E-001                  9.3709593158181992E+000                  1.3034698132814378E-027                  0.0000000000000000E+000                  1.2505130779008298E+000 
                                       4                  1.7599999999974478E+000                  1.9077294242346440E-001                  3.9197070067021964E+000                 -8.0400110791562067E+000                  3.7043152702976991E+000                  6.9999999986541450E-001                  2.8000000013458559E-001                  1.9999999999999907E-002                  1.7569933741324142E-001                  1.1670317460363937E-001                  1.7569933742470373E-001                  1.1757287598334035E-001                  9.3709609456345859E+000                  1.3375086786673540E-027                  0.0000000000000000E+000                  1.2479832008758547E+000 
                                       5                  1.7599999999968319E+000                  1.9076925185856008E-001                  3.9239963901088477E+000                 -8.0238411489552703E+000                  3.7263563357837537E+000                  6.9999999981602889E-001                  2.8000000018397131E-001                  1.9999999999999796E-002                  1.9320009523800052E-001                  1.1381199708997121E-001                  1.9320009529087617E-001                  1.1578325448565405E-001                  9.3709626450534067E+000                  1.3882511537404754E-027                  0.0000000000000000E+000                  1.2433978355527546E+000 
                                       6                  1.7599999999955118E+000                  1.9076163224227133E-001                  3.9307614120249701E+000                 -8.0051396481917312E+000                  3.7547178734835867E+000                  6.9999999979059069E-001                  2.8000000020940957E-001                  1.9999999999999796E-002                  2.3860797769220271E-001                  1.0929234420446103E-001                  2.3860797874976367E-001                  1.1155217064721612E-001                  9.3709665817539278E+000                  1.4493434720138599E-027                  0.0000000000000000E+000                  1.2351007725729874E+000 
                                       7                  1.7599999999941918E+000                  1.9075433340000214E-001                  3.9367033002283600E+000                 -7.9939221878328066E+000                  3.7748374126070612E+000                  6.9999999978363570E-001                  2.8000000021636445E-001                  1.9999999999999796E-002                  2.9698050904784956E-001                  1.0548831275961162E-001                  2.9698052684052911E-001                  1.0675632324122811E-001                  9.3709711267873175E+000                  1.4872701520113554E-027                  0.0000000000000000E+000                  1.2267079606817490E+000 
                                       8                  1.7599999999935316E+000                  1.9075077690006353E-001                  3.9431520975462915E+000                 -7.9847824176689146E+000                  3.7940666138698842E+000                  6.9999999977945027E-001                  2.8000000022054994E-001                  1.9999999999999796E-002                  3.3376464758992885E-001                  1.0167624658349013E-001                  3.3376472227003151E-001                  1.0421762403423779E-001                  9.3709737451775030E+000                  1.5189046972967074E-027                  0.0000000000000000E+000                  1.2164766716853193E+000 
                                       9                  1.7599999999922118E+000                  1.9074381177669286E-001                  3.9510209329716752E+000                 -7.9794217678223109E+000                  3.8124815400625001E+000                  6.9999999977797411E-001                  2.8000000022202609E-001                  1.9999999999999796E-002                  4.2908378636346384E-001                  9.7413152304531861E-002                  4.2908528511328775E-001                  9.8834183730851288E-002                  9.3709798943992002E+000                  1.5377711294723287E-027                  0.0000000000000000E+000                  1.2020761893018257E+000 
