                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       0                                     3793                  5.7999999999999996E-001                  2.0000000000000000E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1194667670337258E+003                  7.4555723972424770E-002                  5.3605783682335406E-001                 -1.1666785809918219E+000                  6.9936175297530756E-001                  5.1150556318675612E-004                  2.8012591185731073E-001                  3.4419056865526132E-003                  1.0161500882989911E-003                  9.3805275757276319E-003                  2.0850244238742495E-003                  5.7999999999999996E-001                  0.0000000000000000E+000                  4.0593826465403027E-001                  7.1648523249888204E-005                  1.6239004389986142E-001                  1.9989348095775287E-003                  5.8629925582062443E-004                  5.4407060306207967E-003                  1.2093141658474807E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1577529230119626E+003                  1.9821853137386549E+008                  7.7794161078030594E+010                 -1.0000000000000000E+000                 -1.0000000000000000E+000                 -1.0000000000000000E+000                  7.7584897352129970E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  0.0000000000000000E+000                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       pp                                      cno                                       mu 
                                       1                  5.7999999999999996E-001                 -2.7078835049725503E-001                  3.6070467731952860E+000                 -6.0482136582263193E+000                  5.3403362499791962E+000                  6.9999966389735579E-001                  2.8000033610264408E-001                  2.0000000000000129E-002                  1.4194761976950857E-001                  1.4624896575731169E-001                  1.4194761976950857E-001                  1.4624896575731169E-001                  7.4555723972424770E-002                  1.3146251597979226E-025                  0.0000000000000000E+000                  1.3750962610220729E+000 
                                       2                  5.7999999999985485E-001                 -2.7078856860075640E-001                  3.6073794909289885E+000                 -6.0459264028956179E+000                  5.3430390704735169E+000                  6.9999966357227228E-001                  2.8000033642772765E-001                  2.0000000000000018E-002                  1.4239042155943912E-001                  1.4655573016886533E-001                  1.4239042155943912E-001                  1.4634335480702051E-001                  7.4555723972424770E-002                  1.3215733165521244E-025                  0.0000000000000000E+000                  1.3748339040977369E+000 
                                       3                  5.7999999999952856E-001                 -2.7078905624845950E-001                  3.6079770727069596E+000                 -6.0418874874005448E+000                  5.3478262842687387E+000                  6.9999966311697481E-001                  2.8000033688302506E-001                  2.0000000000000129E-002                  1.4436324934032674E-001                  1.4711446573071402E-001                  1.4436324934032674E-001                  1.4676525600455859E-001                  7.4555723972424770E-002                  1.3339324543130139E-025                  0.0000000000000000E+000                  1.3743567641740082E+000 
                                       4                  5.7999999999898488E-001                 -2.7078985983200476E-001                  3.6092543761952252E+000                 -6.0335903189218865E+000                  5.3577325335464385E+000                  6.9999966198758412E-001                  2.8000033801241575E-001                  2.0000000000000129E-002                  1.4839969158547484E-001                  1.4834642268950443E-001                  1.4840002982499728E-001                  1.4764244728448134E-001                  7.4555723972424728E-002                  1.3596858671757645E-025                  0.0000000000000000E+000                  1.3733070687770266E+000 
                                       5                  5.7999999999825991E-001                 -2.7079091171226022E-001                  3.6106267472360223E+000                 -6.0249543252647655E+000                  5.3681019698910859E+000                  6.9999966138689951E-001                  2.8000033861310047E-001                  2.0000000000000018E-002                  1.5360640466230860E-001                  1.4970667477732721E-001                  1.5368851144395237E-001                  1.4879984005211203E-001                  7.4555723972424687E-002                  1.3870194131853291E-025                  0.0000000000000000E+000                  1.3721657043595787E+000 
                                       6                  5.7999999999680996E-001                 -2.7079297524794155E-001                  3.6129244033605867E+000                 -6.0112679157197570E+000                  5.3847053400991580E+000                  6.9999966051135454E-001                  2.8000033948864544E-001                  2.0000000000000018E-002                  1.6168953281425089E-001                  1.5208453787917575E-001                  1.6260304400296885E-001                  1.5076350282259326E-001                  7.4555723972424603E-002                  1.4314682838573377E-025                  0.0000000000000000E+000                  1.3702105130795286E+000 
                                       7                  5.7999999999499741E-001                 -2.7079545789031317E-001                  3.6158096783793008E+000                 -5.9959229303996455E+000                  5.4037549675086600E+000                  6.9999965842729917E-001                  2.8000034157270082E-001                  2.0000000000000018E-002                  1.7317134161193162E-001                  1.5530706473029915E-001                  1.7784330535239218E-001                  1.5423288911325803E-001                  7.4555723972424506E-002                  1.4830004501206595E-025                  0.0000000000000000E+000                  1.3676283425807223E+000 
                                       8                  5.7999999999409124E-001                 -2.7079666136882352E-001                  3.6175622240603236E+000                 -5.9872329951554617E+000                  5.4147012827266314E+000                  6.9999965652588059E-001                  2.8000034347411951E-001                  1.9999999999999907E-002                  1.7888829703615328E-001                  1.5736254752335138E-001                  1.8687916340731406E-001                  1.5633480612682527E-001                  7.4555723972424451E-002                  1.5130022731508986E-025                  0.0000000000000000E+000                  1.3660430401208428E+000 
                                       9                  5.7999999999318497E-001                 -2.7079784990486849E-001                  3.6189530204533389E+000                 -5.9804520199283848E+000                  5.4232672183038169E+000                  6.9999965652588014E-001                  2.8000034347411989E-001                  2.0000000000000018E-002                  1.8345637958127586E-001                  1.5902515066284059E-001                  1.9489972910813669E-001                  1.5819384909309597E-001                  7.4555723972424409E-002                  1.5368346395693239E-025                  0.0000000000000000E+000                  1.3648040546124045E+000 
