                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      904                  1.4099999999999999E+000                  2.0000000000000000E-002                  6.3071490095193112E+008                  4.5543598163320757E+007                  6.6981098654427115E+003                  4.2874148579273834E+000                  1.5376106615916669E+000                 -2.1551087222271623E+000                  5.1837017972650157E-001                  5.8964480875648351E-006                  4.6131411114795634E-001                  3.3790077716107252E-005                  6.8055384762713963E-003                  7.3082378663061297E-003                  2.0850244252386030E-003                  1.4100000000000001E+000                  0.0000000000000000E+000                  9.4900966278664423E-001                  4.0766796523222174E-004                  4.3211615835515688E-001                  3.0846723928283364E-003                  3.7016843792994467E-003                  1.2991386903255466E-002                  2.9398844378902000E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6070044248019260E+004                  7.1019439952216232E+006                  3.2886950452040477E+009                  4.2894792734599827E+000                  4.2894792734599809E+000                  5.1018423405253436E-040                  1.6287699262747379E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9903848558280660E+016                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       pp                                      cno                                       mu 
                                       1                  1.4100000000000001E+000                  1.8684638167617171E-001                  3.8263307414396937E+000                 -7.3671424453432861E+000                  4.2640516674252842E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2545344967471836E-001                  3.2520619580719667E-001                  1.2545344967471836E-001                  3.2520619580719667E-001                  4.2874148579273834E+000                  6.2988140430106856E-027                  0.0000000000000000E+000                  1.3034388318427852E+000 
                                       2                  1.4099999999988719E+000                  1.8684490689032801E-001                  3.8271883610167010E+000                 -7.3612816057715547E+000                  4.2707842667552587E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  1.2728989673559893E-001                  3.2437329984572055E-001                  1.2728989673559893E-001                  3.2483601982431842E-001                  4.2874148579273852E+000                  6.3844104542994246E-027                  0.0000000000000000E+000                  1.3033935536001846E+000 
                                       3                  1.4099999999974622E+000                  1.8684308809816969E-001                  3.8281595473247783E+000                 -7.3549090571706559E+000                  4.2781446460865515E+000                  6.9999999981899652E-001                  2.8000000018100374E-001                  1.9999999999999796E-002                  1.3195096417980262E-001                  3.2340707832945859E-001                  1.3195096417980262E-001                  3.2389018908758960E-001                  4.2874148579273852E+000                  6.4788008920827514E-027                  0.0000000000000000E+000                  1.3033406227058326E+000 
                                       4                  1.4099999999960520E+000                  1.8684129577655817E-001                  3.8296433491271551E+000                 -7.3456074766627095E+000                  4.2889566554543777E+000                  6.9999999981899652E-001                  2.8000000018100374E-001                  1.9999999999999796E-002                  1.3675184745245128E-001                  3.2189021880001195E-001                  1.3675184745245128E-001                  3.2290145848630969E-001                  4.2874148579273852E+000                  6.6190872560254059E-027                  0.0000000000000000E+000                  1.3032565516591379E+000 
                                       5                  1.4099999999932320E+000                  1.8683778702750506E-001                  3.8316995252786348E+000                 -7.3336931182854883E+000                  4.3029667325681027E+000                  6.9999999981899652E-001                  2.8000000018100374E-001                  1.9999999999999796E-002                  1.4677653855684950E-001                  3.1969745531809779E-001                  1.4677653855684950E-001                  3.2079383705905484E-001                  4.2874148579273852E+000                  6.8032263124864498E-027                  0.0000000000000000E+000                  1.3031329578156612E+000 
                                       6                  1.4099999999904120E+000                  1.8683437314685736E-001                  3.8338354657515299E+000                 -7.3223006457264885E+000                  4.3165393618057646E+000                  6.9999999981899652E-001                  2.8000000018100374E-001                  1.9999999999999796E-002                  1.5738365602563748E-001                  3.1731999003469114E-001                  1.5738365602563748E-001                  3.1850872267639446E-001                  4.2874148579273852E+000                  6.9840890551265110E-027                  0.0000000000000000E+000                  1.3029959787435448E+000 
                                       7                  1.4099999999875921E+000                  1.8683104757779931E-001                  3.8363319209678690E+000                 -7.3100736479244297E+000                  4.3313185513520516E+000                  6.9999999981899652E-001                  2.8000000018100374E-001                  1.9999999999999796E-002                  1.6866727307714235E-001                  3.1442169791290564E-001                  1.6866727307714235E-001                  3.1603186020278645E-001                  4.2874148579273852E+000                  7.1835538710479922E-027                  0.0000000000000000E+000                  1.3028245989535565E+000 
                                       8                  1.4099999999840671E+000                  1.8682700591537768E-001                  3.8385184270109654E+000                 -7.3003693659603375E+000                  4.3432620473118861E+000                  6.9999999893019804E-001                  2.8000000106980216E-001                  1.9999999999999796E-002                  1.8376691030646020E-001                  3.1177092181174793E-001                  1.8376691030646020E-001                  3.1265451384546716E-001                  4.2874148579273852E+000                  7.3459118542935145E-027                  0.0000000000000000E+000                  1.3026636206636191E+000 
                                       9                  1.4099999999823047E+000                  1.8682502969767231E-001                  3.8400112067572780E+000                 -7.2941162707687592E+000                  4.3510458591981882E+000                  6.9999999893019804E-001                  2.8000000106980216E-001                  1.9999999999999796E-002                  1.9178498383586601E-001                  3.0991199828520555E-001                  1.9178498383586601E-001                  3.1084146004847674E-001                  4.2874148579273861E+000                  7.4524686870093646E-027                  0.0000000000000000E+000                  1.3025481520364721E+000 
