                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      69                                      789                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.5578128323719158E+009                  1.1950685880181029E+008                  5.7635183346996582E+003                  9.9834198703784804E-001                  1.0021147880731647E+000                 -1.5244745498963985E+000                  3.4692873689402426E-001                  7.9942323224779618E-006                  6.3256670188062569E-001                  2.1459377390642061E-005                  5.5270297509430353E-003                  8.7858316115635385E-003                  2.0850244238750518E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.6211033147843190E-001                  7.4622327049593225E-004                  3.1699596153289000E-001                  2.5557515229818720E-003                  2.0572643351924355E-003                  9.3722216068774962E-003                  2.0850244238750371E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0039989598822493E+004                  2.3538788174223792E+007                  1.0016607665345934E+010                  9.9821473553804685E-001                  9.9821473553804752E-001                  1.1708845874932074E-043                  2.4207405916461984E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4383363423885997E+017                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220405"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       mu 
                                       1                  1.0000000000000000E+000                  9.1747100377700388E-004                  3.7608980299149644E+000                 -6.8052864038424818E+000                  4.7594965160301594E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3060832640095199E+000 
                                       2                  9.9999999999949996E-001                  9.1682338517596511E-004                  3.7616364774266784E+000                 -6.8001885760708944E+000                  4.7653340068014742E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  1.3060791873791120E+000 
                                       3                  9.9999999999824996E-001                  9.1522321980790349E-004                  3.7627109155859229E+000                 -6.7930593279286295E+000                  4.7735395972405401E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  1.3060728939985693E+000 
                                       4                  9.9999999999699996E-001                  9.1364909059186180E-004                  3.7643508973437774E+000                 -6.7826774806971795E+000                  4.7855645862786966E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3060626049938624E+000 
                                       5                  9.9999999999449996E-001                  9.1057514978242285E-004                  3.7665490538431601E+000                 -6.7698247624364907E+000                  4.8006202271958154E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3060473803624875E+000 
                                       6                  9.9999999999215616E-001                  9.0777730983767767E-004                  3.7687500308265878E+000                 -6.7579413987108108E+000                  4.8147098724399848E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3060306821643606E+000 
                                       7                  9.9999999998981237E-001                  9.0505493587070230E-004                  3.7714072202250102E+000                 -6.7447250302573876E+000                  4.8305904924904803E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3060087066247583E+000 
                                       8                  9.9999999998668743E-001                  9.0153382649101196E-004                  3.7745910457276994E+000                 -6.7304522075027542E+000                  4.8480565574843242E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3059797218374496E+000 
                                       9                  9.9999999998356248E-001                  8.9812647382177052E-004                  3.7770964862140879E+000                 -6.7203118925489118E+000                  4.8607104428330423E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3059548964505248E+000 
                                      10                  9.9999999998199984E-001                  8.9646208655894393E-004                  3.7796579140046744E+000                 -6.7105863887234269E+000                  4.8730062366013494E+000                  7.0000000000000007E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  1.3059279452774981E+000 
                                      11                  9.9999999997887490E-001                  8.9320697217434137E-004                  3.7828014562219923E+000                 -6.6998228174585570E+000                  4.8869251377591523E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  1.3058922806716924E+000 
                                      12                  9.9999999997653122E-001                  8.9082535254282819E-004                  3.7865266224761900E+000                 -6.6881832547164386E+000                  4.9023050170655411E+000                  6.9999999744705954E-001                  2.8000000255294066E-001                  1.9999999999999796E-002                  1.3058466053022708E+000 
                                      13                  9.9999999997262501E-001                  8.8696087348983375E-004                  3.7924975546607049E+000                 -6.6720862769796634E+000                  4.9244002182636342E+000                  6.9999999361798826E-001                  2.8000000638201189E-001                  1.9999999999999796E-002                  1.3057646713925912E+000 
                                      14                  9.9999999996715638E-001                  8.8174729840242278E-004                  3.7979993910166776E+000                 -6.6600251509512303E+000                  4.9419920554171970E+000                  6.9999999064544438E-001                  2.8000000935455588E-001                  1.9999999999999796E-002                  1.3056783134688787E+000 
                                      15                  9.9999999996481237E-001                  8.7957405284091875E-004                  3.8008672111464779E+000                 -6.6543735589779738E+000                  4.9505279438685337E+000                  6.9999998735278757E-001                  2.8000001264721275E-001                  1.9999999999999685E-002                  1.3056290913344735E+000 
                                      16                  9.9999999996324995E-001                  8.7814393654329990E-004                  3.8044096054824643E+000                 -6.6479112210785498E+000                  4.9605545007088736E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3055639264557399E+000 
                                      17                  9.9999999996012501E-001                  8.7532590801415707E-004                  3.8094517705237210E+000                 -6.6399688865202569E+000                  4.9735733473536277E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3054614619213165E+000 
                                      18                  9.9999999995700006E-001                  8.7255889355444295E-004                  3.8148282145067767E+000                 -6.6327464161500691E+000                  4.9862135772579741E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3053382568718217E+000 
                                      19                  9.9999999995387512E-001                  8.6983746341261073E-004                  3.8205576489001332E+000                 -6.6262429216685623E+000                  4.9984965952782057E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3051888934782685E+000 
                                      20                  9.9999999995075017E-001                  8.6715643263292428E-004                  3.8251365375149620E+000                 -6.6218772350258552E+000                  5.0074863411675921E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3050541808386658E+000 
                                      21                  9.9999999994918765E-001                  8.6582930671539888E-004                  3.8282777356390678E+000                 -6.6191608488751452E+000                  5.0133778328638474E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3049530240338594E+000 
                                      22                  9.9999999994762512E-001                  8.6451044362938884E-004                  3.8331281504958286E+000                 -6.6153786914311139E+000                  5.0220679788121823E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3047811961144380E+000 
                                      23                  9.9999999994450017E-001                  8.6189555346454394E-004                  3.8387299830137134E+000                 -6.6118336425317423E+000                  5.0312903471626695E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3045558234542913E+000 
                                      24                  9.9999999994254696E-001                  8.6027450957214930E-004                  3.8443035147804805E+000                 -6.6088060619848363E+000                  5.0399771891979146E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3042997164826562E+000 
                                      25                  9.9999999993961741E-001                  8.5785980221132947E-004                  3.8513620450169159E+000                 -6.6057909109069159E+000                  5.0501773399528718E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3039216862570993E+000 
                                      26                  9.9999999993668776E-001                  8.5546176137597471E-004                  3.8574986897838737E+000                 -6.6037352973598251E+000                  5.0584983812930124E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3035365080167765E+000 
                                      27                  9.9999999993473465E-001                  8.5387059466301009E-004                  3.8624895116993301E+000                 -6.6023014927015042E+000                  5.0650423925740622E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3031792591717861E+000 
                                      28                  9.9999999993278155E-001                  8.5228465504917942E-004                  3.8700233296584128E+000                 -6.6004091921448422E+000                  5.0746772964639453E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3025541719501383E+000 
                                      29                  9.9999999992887545E-001                  8.4912651447293134E-004                  3.8787104793193494E+000                 -6.5984095121970388E+000                  5.0856546593415564E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3016838821920276E+000 
                                      30                  9.9999999992594568E-001                  8.4676874513921598E-004                  3.8858704051373265E+000                 -6.5966620432649359E+000                  5.0948481133141446E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.3008266643261992E+000 
                                      31                  9.9999999992301603E-001                  8.4442040551938491E-004                  3.8937877668744965E+000                 -6.5944675349255304E+000                  5.1053337046331784E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2997065521944491E+000 
                                      32                  9.9999999991910982E-001                  8.4130500900971678E-004                  3.9021316792330030E+000                 -6.5915985924657274E+000                  5.1170155399095476E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2983008983371218E+000 
                                      33                  9.9999999991520372E-001                  8.3821005854590558E-004                  3.9097724292239961E+000                 -6.5883703704241379E+000                  5.1283916855561920E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2967810637781196E+000 
                                      34                  9.9999999991129740E-001                  8.3513796291769275E-004                  3.9184946733437256E+000                 -6.5839627868465271E+000                  5.1422055925379366E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2947321209738967E+000 
                                      35                  9.9999999990543809E-001                  8.3057622997418420E-004                  3.9261941259745168E+000                 -6.5789812879217155E+000                  5.1555941762656223E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2926140431561832E+000 
                                      36                  9.9999999990153177E-001                  8.2756967983200515E-004                  3.9318633053251544E+000                 -6.5748203151087221E+000                  5.1660158696320844E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2908449199127905E+000 
                                      37                  9.9999999989762556E-001                  8.2459173632059440E-004                  3.9397078960933425E+000                 -6.5684148066530748E+000                  5.1811943980382074E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2880713038366873E+000 
                                      38                  9.9999999988981303E-001                  8.1872287006336893E-004                  3.9487916903694700E+000                 -6.5592969302205262E+000                  5.2006419376282400E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2843551949867495E+000 
                                      39                  9.9999999988200050E-001                  8.1297570381473681E-004                  3.9547879166802331E+000                 -6.5521895076999010E+000                  5.2146773388276548E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2815808910835522E+000 
                                      40                  9.9999999987809429E-001                  8.1014868171624791E-004                  3.9585422132329509E+000                 -6.5474648115815022E+000                  5.2237886828037201E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2797005777023267E+000 
                                      41                  9.9999999987418819E-001                  8.0735219382953554E-004                  3.9638464805037628E+000                 -6.5404115821118731E+000                  5.2371073518478424E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2768463560702388E+000 
                                      42                  9.9999999986637556E-001                  8.0184916031263793E-004                  3.9702062417857462E+000                 -6.5308817666531214E+000                  5.2542539416480176E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2731207947869165E+000 
                                      43                  9.9999999985856303E-001                  7.9646536335375019E-004                  3.9745316975651663E+000                 -6.5236992351224483E+000                  5.2666843512554289E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2703922721817242E+000 
                                      44                  9.9999999985465693E-001                  7.9381754497159080E-004                  3.9786459046645750E+000                 -6.5166629893499488E+000                  5.2787691449916805E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2676333107617848E+000 
                                      45                  9.9999999984684429E-001                  7.8860687303758262E-004                  3.9836745199750099E+000                 -6.5072965911151330E+000                  5.2943769970026340E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2640587585913010E+000 
                                      46                  9.9999999983903176E-001                  7.8350719453455049E-004                  3.9883052887527901E+000                 -6.4980495861713683E+000                  5.3094440281912405E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2605614822906861E+000 
                                      47                  9.9999999983121923E-001                  7.7851477664048847E-004                  3.9936580353596303E+000                 -6.4867397660781840E+000                  5.3275720491878502E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2562630240227861E+000 
                                      48                  9.9999999981950050E-001                  7.7121834020631359E-004                  3.9984798528162160E+000                 -6.4755558537960942E+000                  5.3449747515307093E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2521763753405699E+000 
                                      49                  9.9999999981168797E-001                  7.6647751778609698E-004                  4.0020867116940426E+000                 -6.4668230035861765E+000                  5.3584122148496309E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2489725678478734E+000 
                                      50                  9.9999999980387544E-001                  7.6183092173735204E-004                  4.0063182737986525E+000                 -6.4561673336353254E+000                  5.3746453584158811E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2450536341725971E+000 
                                      51                  9.9999999979215670E-001                  7.5502968832534328E-004                  4.0109744870071475E+000                 -6.4436584529914889E+000                  5.3933577796830745E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2405607263778464E+000 
                                      52                  9.9999999978043796E-001                  7.4842124889982586E-004                  4.0152670070805367E+000                 -6.4315003324102378E+000                  5.4112982040465392E+000                  6.9999998645878692E-001                  2.8000001354121323E-001                  1.9999999999999796E-002                  1.2362476976264758E+000 
