                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      76                                     1057                  2.0000000000000000E+001                  2.0000000000000000E-002                  5.5271135646963688E+006                  1.0363558471965400E+005                  3.1028911078297904E+004                  6.9396982323517077E+004                  9.1157075599108150E+000                 -6.4232751577810099E+000                  3.3979765435755588E-001                  5.5467241939933905E-009                  6.4074255304836591E-001                  1.6682980171860550E-004                  1.2445291761636295E-002                  6.8541923086842176E-004                  2.0850244238750366E-003                  2.0000000000000000E+001                  0.0000000000000000E+000                  1.0961554011079908E+001                  2.4734305710462010E-004                  8.6415197307480796E+000                  3.0157888702638053E-002                  1.3394059887810089E-001                  1.0933550247156404E-001                  4.1700488477500776E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1592472009074336E+004                  1.4890522236632018E+004                  2.8819696952762813E+006                  6.9467049627923509E+004                  6.9467049627923509E+004                  1.0303025233348573E-026                  4.7304765013418009E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.7442243902926212E+014                               "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220409"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    gradT                                    grada                                    gradr                                    gradL                               luminosity                                       mu 
                                       1                  2.0000000000000000E+001                  9.5979038417461504E-001                  4.4920986725357217E+000                 -9.2502984934054044E+000                  3.6604555080001591E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.6840121580813083E-001                  2.4982797072635923E-001                  1.6840121580813083E-001                  2.4982797072635923E-001                  6.9396982323517077E+004                  6.5028841137066440E-001 
                                       2                  1.9999999999983999E+001                  9.5978271280022798E-001                  4.4930424916387590E+000                 -9.2438280422291275E+000                  3.6660295176460935E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.6905901266222742E-001                  2.4963126700115768E-001                  1.6905901266222742E-001                  2.4975883659908840E-001                  6.9396982323517150E+004                  6.5022423933158835E-001 
                                       3                  1.9999999999954479E+001                  9.5976876550940449E-001                  4.4939591635467933E+000                 -9.2376790526304990E+000                  3.6713848315676856E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7146409982663602E-001                  2.4943171267689529E-001                  1.7146409982663602E-001                  2.4949823078498273E-001                  6.9396982323517164E+004                  6.5015976435329914E-001 
                                       4                  1.9999999999939714E+001                  9.5976188941063023E-001                  4.4945693229296833E+000                 -9.2336565510808555E+000                  3.6749189250133836E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7265040071688767E-001                  2.4929428129480832E-001                  1.7265040071688767E-001                  2.4936299698585179E-001                  6.9396982323517164E+004                  6.5011565526125170E-001 
                                       5                  1.9999999999924952E+001                  9.5975507638318003E-001                  4.4953499471952183E+000                 -9.2285898098879890E+000                  3.6794056352667095E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7382439902116778E-001                  2.4911311463160005E-001                  1.7382439902116778E-001                  2.4922358210916604E-001                  6.9396982323517164E+004                  6.5005780631680588E-001 
                                       6                  1.9999999999901888E+001                  9.5974455387124524E-001                  4.4967744602805659E+000                 -9.2195652798666838E+000                  3.6874957514702458E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7563494327996665E-001                  2.4876715372303554E-001                  1.7563494327996665E-001                  2.4899779432874519E-001                  6.9396982323517164E+004                  6.4994804967686659E-001 
                                       7                  1.9999999999855756E+001                  9.5972393942857870E-001                  4.4981942229736323E+000                 -9.2108402043033060E+000                  3.6954394097883978E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7918112355685076E-001                  2.4840277293795127E-001                  1.7918112355685076E-001                  2.4852423319964601E-001                  6.9396982323517164E+004                  6.4983312549845018E-001 
                                       8                  1.9999999999832689E+001                  9.5971383614359307E-001                  4.4996090971826135E+000                 -9.2024006539611314E+000                  3.7032410965715465E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.8091488235241146E-001                  2.4802031108719805E-001                  1.8091488235241146E-001                  2.4827528565436685E-001                  6.9396982323517179E+004                  6.4971290571397622E-001 
                                       9                  1.9999999999786557E+001                  9.5969401640450935E-001                  4.5024231017894554E+000                 -9.1863175145365634E+000                  3.7184389308503389E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.8429562321916002E-001                  2.4720387701865681E-001                  1.8429562321916002E-001                  2.4774816639768432E-001                  6.9396982323517179E+004                  6.4945628844201031E-001 
